SR1,SR2,SR3,SR4,SR5,SR6,SR7,SR8,SR9,SR10,SR11,SR12,SR13,SR14
0.348473157272117,1.20019922042567,1.25423626221453,0.6215016859321,0.377591331410909,-0.801869083022309,0.640718978101039,0.572241470277795,-0.313537090980407,0.748165298133694,0.70129149564662,0.9500645036673,0.937892171035326,1.15421926390675
0.26867821674146,1.16096777181195,1.03237859999958,0.501392589411089,0.349709722487558,-1.13897429839529,0.665523796949704,0.667481938161397,-0.277938507908504,0.852427848359656,0.734574979448864,1.0362214401694,0.912162023638195,1.23438613557821
0.176287379032069,1.08444844820251,0.901740652997087,0.378680571373797,0.401520175325578,-1.31061780178633,0.661827073349147,0.736856384824924,-0.225967722552992,0.888191105396964,0.709391134279377,1.08252122680578,0.85146411486548,1.32552065687517
0.174648234927,1.10452544407816,0.958832951831443,0.340585904774744,0.484053514187812,-1.34451471806796,0.648174890863318,0.747955035141911,-0.1671334415531,0.912389557669029,0.608838523707795,1.13032220621266,0.810092832815152,1.38811194105587
0.188630788680067,1.16265781107625,1.02202339262904,0.31884526989449,0.557697602793863,-1.32767771738277,0.632348826122565,0.752877910471438,-0.0956986288324981,0.933104227952609,0.516438710986672,1.17230543418126,0.844074471455176,1.46838361772273
0.17717353209271,1.23093922577841,1.05319800233664,0.264082370032764,0.611056509960252,-1.25503477765929,0.61346457125814,0.771971489165435,-0.0198828757284684,0.917282326744751,0.410343554696965,1.13413664112759,0.872055150065775,1.49595636541072
0.239582161194234,1.39023907534912,1.13024771333892,0.254512759568029,0.668858624763519,-1.07275814083844,0.615240906598885,0.800157620573499,0.0689610167692207,0.838319357771914,0.302521965552811,1.05926959327763,0.945111928886004,1.52522957539098
0.276058925106453,1.55806371729795,1.24151829294597,0.259159025491118,0.779359831517025,-0.814379746986189,0.602856680358857,0.821042518566767,0.146303766403972,0.710059189504959,0.218674425387434,1.01244738174969,1.06459356362125,1.51557049400606
0.204566057784938,1.6444250602367,1.35972801010176,0.222228190398804,0.851823652785611,-0.563548502585553,0.565537501438248,0.826323349722145,0.213043517677342,0.540120856430474,0.147655858624768,1.00481676051975,1.0900926859,1.41248678961339
0.150330542034152,1.71786310955047,1.538879433304,0.17854057062463,0.849964239280364,-0.409252089715326,0.534230467728246,0.831959832783702,0.28787620084444,0.37016794829758,0.0936821720294909,1.0165955162789,1.08984506894778,1.30636613486467
0.119168259989706,1.75001677684958,1.64674382483749,0.152289139346836,0.794496419168101,-0.336209037363195,0.513468433090805,0.839359337616397,0.338701515159586,0.255829601874819,0.0523261243376162,1.01636026937454,1.09232974169862,1.23121536154975
0.0517909035948146,1.61686048559332,1.53314836251568,0.109947496604952,0.680709043232332,-0.254025112345222,0.498049553253563,0.850335410715445,0.403521490323479,0.141826799616649,0.00690615284808357,1.01023753104984,1.0571945675194,1.1600635658911
-0.0504558076555931,1.38712448999161,1.35758222860245,0.0535496485625899,0.527310467316466,-0.13326797382471,0.451867733674711,0.837135647847803,0.484106921655244,0.00821500905009602,-0.0120790829985971,1.03072604475481,0.988155846938756,1.12949753304093
-0.0893906274021001,1.20848807345584,1.2294881381832,0.0485311928011015,0.404596445323489,-0.0616686114031028,0.414919891801457,0.797584620112858,0.527239419499192,-0.123757071808915,-0.000585709156554069,1.02768698785914,0.928246948296879,1.08624242679246
-0.108719675025871,1.04573371487153,1.06742507405535,0.0437351866359181,0.350123819569448,-0.0337003972169876,0.421818281134761,0.775678011905722,0.562563116051152,-0.187932242209319,0.0987570549816268,1.03388758566977,0.955802212244885,1.02749611313094
-0.247143733407258,0.745449958222879,0.813909295816003,-0.00439804633227085,0.298221040585257,-0.00381215752706938,0.428797907651111,0.768735548449831,0.599421000552689,-0.183952543470141,0.273206383208695,1.06361388738034,0.977124101928078,0.938806629460897
-0.346814259083045,0.391336553956852,0.574443488513808,-0.0364168923643974,0.189422990551526,0.0538070479549444,0.43702424581807,0.755136045204064,0.653898351447677,-0.169718593134086,0.418657115671049,1.06672033276955,0.932421490945061,0.852947939613926
-0.271698113469381,0.171760220626523,0.382294250943219,0.0227888544063672,0.196834924767222,0.142982100267873,0.459904065891836,0.757113210028491,0.737852897326715,-0.166440567783834,0.594564049561065,1.12038981712206,0.759949718234287,0.862746347591979
-0.216356192048078,-0.0352814037471225,0.142721954781123,0.108597675307843,0.285928322460824,0.242542486944954,0.474963127812686,0.759102862760959,0.789187171168876,-0.0985050700738852,0.790510240339731,1.18446229828212,0.464592843831964,0.836572031174918
-0.197798129733641,-0.223384841324175,-0.089002918023642,0.160217801239603,0.283631621081887,0.366082908681746,0.493547800573652,0.752452267821644,0.813608266170803,0.00160602137429871,0.940471532941264,1.19689223071262,0.268901130772257,0.833001184303358
-0.0966000904801868,-0.364785614144018,-0.289652194843467,0.234611011300977,0.265421019745629,0.517642643681834,0.528730403189258,0.757893105091472,0.832323371264738,0.0554850811506468,1.06369211719777,1.21682319713265,0.143971716549592,0.870573169558796
0.0971396468696421,-0.433273010830696,-0.453734849310361,0.32699130355464,0.267596227038243,0.697570145539296,0.557790439462217,0.772180046672414,0.852939412416306,0.123567491732249,1.17171479939564,1.2559627134204,-0.0235448901937678,0.855665482531551
0.275994398222157,-0.497525747692948,-0.624485786339736,0.374432510722191,0.250060145601463,0.808752793219324,0.562749568597111,0.781263493124559,0.890594239515449,0.183436881201899,1.25640472880424,1.26562361839963,-0.113577939845151,0.824637811562745
0.375138634027355,-0.55908761214378,-0.753946166890174,0.396718586028542,0.273990660820308,0.876143470096366,0.56346303866617,0.762844944638745,0.914292816593739,0.228509931960505,1.30731877450852,1.22430219225545,-0.128037732486396,0.793545638401246
0.478051913140173,-0.559085609989847,-0.810506502270161,0.429488504889813,0.329392022446348,1.01778664395687,0.573804284099334,0.738159359852287,0.924489502455858,0.247744326241395,1.31020984651137,1.15116023061708,-0.142162995520359,0.756002274371117
0.597149544760689,-0.468190109464413,-0.855821619318608,0.456705375845805,0.409028458059403,1.14361199076445,0.565816274354937,0.734449519120521,0.933375572004627,0.256395069314026,1.29227622903502,1.1381189837429,-0.187858781656394,0.738195046084038
0.759814259819029,-0.301170353942262,-0.82040771458837,0.524102753038484,0.669975937589462,1.27387408225356,0.558391736765511,0.742971487795271,0.949539571739729,0.266734965560359,1.23190634597693,1.16889611383761,-0.284489049004578,0.75468885076787
1.06386246884548,-0.0994456834767925,-0.712300652042737,0.63963253192495,0.937260258161492,1.50808695870788,0.569209444963261,0.758937390599808,0.980074066019615,0.273918060378352,1.12694179159724,1.15398465335783,-0.389110056509259,0.811817468820517
1.30641435299568,0.0640170528032279,-0.671776849971346,0.704253255021468,1.04120792513876,1.71044104634056,0.566574707754906,0.770256207354568,0.989914652853228,0.244869621065183,1.00191818454709,1.1089247961913,-0.478519885909778,0.857498085694559
1.34747922858799,0.114445046822105,-0.680595407678451,0.711878461671938,1.07693208676831,1.87733049004456,0.538757763493137,0.752328789082284,0.966512369051292,0.176934551089703,0.834566871657199,1.03526393182051,-0.422253135929867,0.857378833125289
1.36458549565359,0.165335600616452,-0.651363391497801,0.699195271046094,1.10697423127476,1.97789270556867,0.497148314622949,0.71803577933478,0.935040736066784,0.082613857247936,0.671586525686938,0.971361310828989,-0.30443779464191,0.904623534665801
1.41404446916727,0.236883130078488,-0.613196002540785,0.67843566511496,1.17614897427135,1.96621858122462,0.450720227133176,0.683288363283634,0.893812050506863,0.0732578814945203,0.551576676010635,0.921518035291001,-0.332641711451871,0.921390528366205
1.47134183524627,0.344953539239218,-0.542723122197929,0.650200618130563,1.24138483939939,1.94661615802857,0.412729645656833,0.648203237060026,0.852304309060962,0.198402352296989,0.457312877732404,0.833386751014728,-0.382196245334182,0.887173381779212
1.42389017675138,0.413280139319902,-0.417784200175831,0.60924634221399,1.34129502525963,1.89857831419551,0.373946563078155,0.610750701411332,0.807489446011472,0.282506851564882,0.349494058700936,0.729006910519693,-0.394258996205996,0.894581996997106
1.26795338883748,0.404702247492175,-0.326078600414752,0.551709515615621,1.46107472800695,1.84218158770871,0.3266370350736,0.590525930800724,0.761610356279135,0.303303872029232,0.243326089611576,0.663518451865429,-0.465019539408059,0.903048594755346
1.15799531084476,0.409589034625626,-0.260911705873577,0.493986359360643,1.44659605132897,1.74407008874826,0.27983508028109,0.591140618557586,0.714273069991843,0.328547638549046,0.191702383078079,0.620427945707857,-0.55496554271535,0.892442782404417
1.09023754399812,0.406924857947228,-0.223404258423398,0.477920224396511,1.37034387242134,1.53587592950209,0.245831381478875,0.579858802526638,0.655924241599894,0.38664823999468,0.181529746919436,0.598650304220448,-0.618620487892589,0.868083955652212
0.969683003105997,0.288876358946717,-0.257466395653435,0.466638992271297,1.27372969983541,1.33622371706553,0.21671449954323,0.533038343360632,0.604338459375332,0.46753867429065,0.148358059119448,0.546189832401427,-0.631516161125476,0.798124072979452
0.803076047963416,0.082155003606702,-0.330489609549898,0.400956203264248,0.941162360976996,1.1026408207888,0.168361172596306,0.461251711321375,0.538052277817937,0.53903505521802,0.113852982537212,0.445266876558458,-0.588510501162449,0.718652491160391
0.612406472684425,-0.0731506149974234,-0.392842312210376,0.335033781623259,0.570202831077317,0.749632948985911,0.115977139125181,0.400917804303132,0.456856984899537,0.584864200907267,0.115390372865081,0.364673263848074,-0.552532830544405,0.65357703834274
0.473088571678251,-0.132315820207195,-0.388230198946744,0.327621751476625,0.418647363977978,0.363263367167635,0.0840971296090781,0.356889556216776,0.376838609645775,0.63584838363654,0.127427541286153,0.31910147336774,-0.504591945374656,0.56431959377381
0.412023371050234,-0.116717503416084,-0.209503396524634,0.329278066471388,0.355644669762685,0.00417814315426722,0.0712301443010197,0.321061218145673,0.285171464979271,0.71901739664457,0.146840083271442,0.296226837334011,-0.469665128383898,0.48981815609367
0.347038249518816,-0.113865446706059,0.095393843253623,0.307698008422786,0.217066220500841,-0.288018260118439,0.0590063898536652,0.292425867836347,0.20162317175257,0.855224147983422,0.172899752073525,0.262909112310439,-0.454563237372019,0.412568414549689
0.262600083711649,-0.179972800053642,0.33555906653609,0.265046887904368,-0.0285939642791185,-0.554274340095551,0.0442901892951659,0.271797739990922,0.142955891678964,0.919669697622472,0.186224189162163,0.229482035918954,-0.341006057946093,0.338143514248684
0.122009422536187,-0.303664709819769,0.438646948000149,0.199888215205732,-0.301745261433722,-0.809166041343606,0.0191241119465309,0.244442418685871,0.0856884323539301,0.842473748386372,0.16105711368667,0.189321809043274,-0.160377776266939,0.284607062178304
-0.024913577916789,-0.42724183587911,0.375209401108929,0.144124167674387,-0.576180109669667,-0.984539051369244,-0.00955872563971179,0.206361422247487,0.0207326849353185,0.759018302764164,0.13428257544361,0.133492301669767,-0.0328875378992629,0.196040996690792
-0.0314934031471974,-0.491613502612879,0.270637499829982,0.140028336055377,-0.80830607713708,-1.0695234483839,-0.0252980148800689,0.149478897608428,-0.0493527513447444,0.685146520045599,0.0986852992980922,0.0417345054867679,0.0615155546025388,0.0844404960226903
0.0270103638976752,-0.564971142389591,0.20249130890436,0.160347144444849,-0.892048901840896,-1.02263584872449,-0.0473169739648413,0.0871039728967477,-0.106820722861559,0.616424010563088,0.0293967370383734,-0.0502071561798986,0.131720295708753,-0.035033108684641
0.0401989288355257,-0.652682901334797,0.175045419695589,0.125271580419711,-0.894480032985168,-0.904905085952313,-0.07429285225901,0.035147900851276,-0.151132051515315,0.566498604679661,-0.031531525553367,-0.12270619053497,0.207690386235518,-0.119748479205703
0.0760339178818325,-0.733394455698821,0.152894959411651,0.0834009579691927,-0.986869567480091,-0.848921091293154,-0.0926383296749451,-0.0268348366180349,-0.217307132515231,0.511493422783565,-0.0688797358177159,-0.203512930931272,0.307452748848779,-0.155179783132488
0.0948164815591291,-0.847373327454579,0.0704523340892365,0.083593167872928,-1.07986962114202,-0.843514526162744,-0.112636454995795,-0.102191329768598,-0.309508460472765,0.434694952954378,-0.132761366109808,-0.27367069435555,0.379195111482454,-0.20670004955885
0.0160469051684623,-0.99460068624197,0.00361178456965355,0.0394345390958662,-1.04152978994929,-0.81002239458729,-0.147310735460828,-0.201139989259253,-0.407162289924371,0.358098739630306,-0.250473623387407,-0.374068273772219,0.437662239669691,-0.294489633275372
-0.0908133775744072,-1.15061973693469,0.00203392442801101,-0.0452832580765584,-1.07126984515604,-0.72119231927508,-0.196552918242507,-0.324582517739785,-0.484635376256742,0.28612252440647,-0.384519357380496,-0.512041281632977,0.444244974177832,-0.388764077508911
-0.157800275357115,-1.26386620229576,0.0619843880447697,-0.118399945758236,-1.26529545704913,-0.641977959850706,-0.253069427859694,-0.446176990599767,-0.530243369109275,0.217141364673314,-0.515023779837139,-0.674766841628115,0.421529762539945,-0.500990523091575
-0.202516939938563,-1.34468964143818,0.0908341197619022,-0.157770398336258,-1.41176413351552,-0.572656639596357,-0.300357048627655,-0.556573707611132,-0.568620424304864,0.123035740797957,-0.632394753563293,-0.830418184658018,0.518229023489786,-0.621899620471778
-0.246296251934377,-1.4203416755365,0.0418261725309121,-0.127296591633349,-1.42964800487657,-0.468670266988849,-0.330675332615748,-0.657623949746609,-0.610945135034015,0.0349924470969073,-0.717317222566038,-0.956556505146198,0.666127065345737,-0.762737649217616
-0.289703418778195,-1.49946463334722,-0.00462054980923785,-0.101722275185148,-1.40271208214195,-0.42359593486307,-0.364644838694601,-0.751930564504553,-0.661723873895324,-0.0177481280282491,-0.770639204425309,-1.0617731542939,0.720599079104122,-0.902647719443562
-0.294044312001343,-1.55485059899797,-0.00936764511660353,-0.125966425361728,-1.44198777052214,-0.459289064309492,-0.414716599165387,-0.839762351002473,-0.69824381640011,-0.0554620652617376,-0.816995049816568,-1.13677734681889,0.711737590555664,-0.993110060203061
-0.337883029119196,-1.49633732945471,0.0768525315792988,-0.171660788997553,-1.46869083576665,-0.512838831207998,-0.463082009948167,-0.9221156284783,-0.739209296165095,-0.0663513911040754,-0.842755083354677,-1.17157344393821,0.730487339632535,-1.0748774616411
-0.447337606416305,-1.36836128202333,0.163398961135227,-0.231211270503675,-1.43020172993508,-0.581477419321597,-0.493955365763901,-1.00482194021923,-0.819103473506439,-0.0689351178546079,-0.865379459071672,-1.23156429442255,0.776207128941804,-1.17742621180832
-0.542823378597249,-1.21373258185855,0.19313556450848,-0.255025582509564,-1.45820013897023,-0.643495515371757,-0.524622227617983,-1.09509522312245,-0.902142265705776,-0.0824104670107366,-0.912499393093217,-1.33724237759377,0.793174272856645,-1.29888822376956
-0.670897428235143,-0.893685137946015,0.331737397674022,-0.300417781797634,-1.361084738649,-0.644133570965078,-0.5613919353071,-1.1750410114322,-0.955447492853779,-0.118657116703188,-0.955469138937828,-1.44527174150778,0.742151634310796,-1.40996482303211
-0.797854113689834,-0.493522181125731,0.508102525589219,-0.382333518776938,-1.22210444469384,-0.556318509059244,-0.593112494908839,-1.23424422598626,-0.966960283540089,-0.16570061849389,-0.974481262734652,-1.54914873653582,0.643270176356547,-1.48954305982236
-0.849569757530786,-0.177258465787863,0.558424634901203,-0.426299548249058,-1.24226187719446,-0.489860496542728,-0.61527958885694,-1.2753747771217,-0.967255981682925,-0.198552478529852,-0.937518217489851,-1.60422852963021,0.563451408665174,-1.53693923012243
-0.853284649784577,0.0452442989511331,0.513345270565242,-0.459007934392206,-1.17236400768897,-0.493953945366589,-0.633440551675674,-1.29386239115079,-0.987834765826278,-0.216652474605758,-0.840144980766709,-1.6173645395737,0.506324221807751,-1.56554150608736
-0.869355056239264,0.202784899567233,0.323562059343376,-0.515941381789106,-0.969788080324171,-0.53311470935673,-0.648684942088944,-1.30071947930009,-1.01852950538433,-0.273074058683077,-0.744459231614633,-1.61956526402918,0.383339859131299,-1.58477843415932
-0.911637842422259,0.368590846160208,0.0759980349539195,-0.586528426845509,-0.745561163071132,-0.536539887192359,-0.659687800247876,-1.29895440853919,-1.05686003844718,-0.391628722978723,-0.684434942575279,-1.61944661430365,0.0993789113073326,-1.61410533857571
-0.96589289450481,0.529509702854796,-0.0775246922950432,-0.68337188727179,-0.637963905421851,-0.57362402843275,-0.68160425299341,-1.30393455900175,-1.09188633019321,-0.570549859109271,-0.657309275575716,-1.61159166223467,-0.229290925613568,-1.60533050241043
-0.975649644236077,0.670378841295592,-0.21976985902609,-0.745686479122486,-0.58604548148295,-0.667954138315387,-0.701169975022081,-1.30469848900652,-1.09562559471258,-0.749712141955317,-0.64123786586158,-1.57299997709346,-0.504345392085268,-1.58540180977218
-0.965706746779235,0.793711047302225,-0.370152418115167,-0.755702710790052,-0.425004278589404,-0.740729368397836,-0.700251113293356,-1.29548575013717,-1.09121024813952,-0.887849400232578,-0.626738809625069,-1.51428748997231,-0.726883459531717,-1.60425146875246
-0.982720577527456,0.761631049327865,-0.537221592354896,-0.777373665035242,-0.272532287979167,-0.776815579691842,-0.702325154162828,-1.27157243265185,-1.08150894800783,-1.01132217479272,-0.630675482965947,-1.48962226383775,-0.945263148767473,-1.57348098832298
-1.03860999670311,0.631877681333842,-0.700719949632665,-0.824599138594604,-0.121056950765905,-0.794309763281874,-0.726442884050639,-1.2291611133378,-1.06611654128228,-1.126545684542,-0.615441731180404,-1.46245866860321,-1.16610186260112,-1.492477054593
-1.11669033951507,0.634409108216041,-0.725589920622145,-0.892964344369031,0.152081750876052,-0.736742264757829,-0.760795304807301,-1.16764551092316,-1.02455076808869,-1.23037613053222,-0.597960092147283,-1.37372860894178,-1.35147973596783,-1.38760026516026
-1.06977941724181,0.762016784876191,-0.666511955241047,-0.889474238765306,0.393414880364619,-0.596640093808533,-0.762410232380553,-1.08725522223002,-0.942087077241185,-1.29578539302058,-0.601051132342339,-1.2362239657671,-1.52102318997873,-1.26804883690587
-0.989632949977558,0.991095933287001,-0.591644467302127,-0.868372763971738,0.558858317222683,-0.524674095897921,-0.758918470646715,-1.01632269577732,-0.856587781119781,-1.37883952808209,-0.596909769618753,-1.1016507050483,-1.69795175854323,-1.15904042220289
-0.928692918980673,1.27571498500634,-0.494950678947253,-0.895835301831388,0.605098341952497,-0.480801035122698,-0.780985109978372,-0.9676013419734,-0.775123050398995,-1.51653033785195,-0.643044216588844,-0.971864067049321,-1.86566180850626,-1.02155431424839
-0.861119793918664,1.53496912794647,-0.385229153835119,-0.902612650256696,0.553216927413359,-0.348976987904947,-0.794613588350696,-0.92688735108048,-0.702492290652542,-1.66448267866914,-0.733916157969315,-0.842579499024904,-1.98518342996037,-0.829990771551926
-0.879395963698359,1.79623194982953,-0.21557563793194,-0.926352114932574,0.513048723553963,-0.126670517582847,-0.81725762589784,-0.896222575219609,-0.648573119807324,-1.78983319445128,-0.791227018831582,-0.71088234358499,-2.06416949156335,-0.644684392595134
-0.918741867673856,1.98327648408621,-0.0983454951772401,-0.981173235110859,0.403978460570193,0.0728095837283572,-0.848316409139416,-0.880477108179931,-0.590969024760243,-1.88310594850638,-0.819069353965891,-0.579119386853015,-2.11262676178571,-0.510118436584737
-0.9288490308303,2.11612197845298,-0.0593905665726816,-1.04479136326163,0.322450387878971,0.31429084061761,-0.874656121377965,-0.865339122423179,-0.544781051496302,-1.87950871513169,-0.813556151847697,-0.476758692942731,-2.21535836127726,-0.428655132361754
